id,product_id,date,quantity_sold,revenue
9112,s3,2026-06-10,8,792.0
9113,s4,2026-06-10,5,1495.0
9114,s5,2026-06-10,9,1791.0
9115,f1,2026-06-11,9,2241.0
9116,f2,2026-06-11,8,392.0
9117,f3,2026-06-11,9,1341.0
9118,f4,2026-06-11,12,2388.0
9119,f5,2026-06-11,14,1386.0
9120,f6,2026-06-11,8,1432.0
9121,v1,2026-06-11,7,623.0
9122,v2,2026-06-11,7,343.0
9123,v3,2026-06-11,7,553.0
9124,v4,2026-06-11,7,273.0
9125,v5,2026-06-11,5,745.0
9126,v6,2026-06-11,8,232.0
9127,d1,2026-06-11,5,345.0
9128,d2,2026-06-11,4,996.0
9129,d3,2026-06-11,5,895.0
9130,d4,2026-06-11,7,693.0
9131,d5,2026-06-11,3,747.0
9132,b1,2026-06-11,6,1194.0
9133,b2,2026-06-11,7,1743.0
9134,b3,2026-06-11,5,995.0
9135,b4,2026-06-11,2,1198.0
9136,b5,2026-06-11,5,1495.0
9137,bv1,2026-06-11,10,1490.0
9138,bv2,2026-06-11,8,1992.0
9139,bv3,2026-06-11,7,1393.0
9140,bv4,2026-06-11,6,2094.0
9141,s1,2026-06-11,4,1596.0
9142,s2,2026-06-11,6,1494.0
9143,s3,2026-06-11,9,891.0
9144,s4,2026-06-11,5,1495.0
9145,s5,2026-06-11,8,1592.0
9146,f1,2026-06-12,7,1743.0
9147,f2,2026-06-12,11,539.0
9148,f3,2026-06-12,12,1788.0
9149,f4,2026-06-12,14,2786.0
9150,f5,2026-06-12,14,1386.0
9151,f6,2026-06-12,11,1969.0
9152,v1,2026-06-12,7,623.0
9153,v2,2026-06-12,8,392.0
9154,v3,2026-06-12,5,395.0
9155,v4,2026-06-12,6,234.0
9156,v5,2026-06-12,4,596.0
9157,v6,2026-06-12,9,261.0
9158,d1,2026-06-12,6,414.0
9159,d2,2026-06-12,6,1494.0
9160,d3,2026-06-12,4,716.0
9161,d4,2026-06-12,7,693.0
9162,d5,2026-06-12,6,1494.0
9163,b1,2026-06-12,7,1393.0
9164,b2,2026-06-12,7,1743.0
9165,b3,2026-06-12,3,597.0
9166,b4,2026-06-12,3,1797.0
9167,b5,2026-06-12,4,1196.0
9168,bv1,2026-06-12,9,1341.0
9169,bv2,2026-06-12,11,2739.0
9170,bv3,2026-06-12,11,2189.0
9171,bv4,2026-06-12,9,3141.0
9172,s1,2026-06-12,5,1995.0
9173,s2,2026-06-12,7,1743.0
9174,s3,2026-06-12,10,990.0
9175,s4,2026-06-12,7,2093.0
9176,s5,2026-06-12,7,1393.0
9177,f1,2026-06-13,16,3984.0
9178,f2,2026-06-13,17,833.0
9179,f3,2026-06-13,17,2533.0
9180,f4,2026-06-13,11,2189.0
9181,f5,2026-06-13,22,2178.0
9182,f6,2026-06-13,9,1611.0
9183,v1,2026-06-13,8,712.0
9184,v2,2026-06-13,12,588.0
9185,v3,2026-06-13,10,790.0
9186,v4,2026-06-13,12,468.0
9187,v5,2026-06-13,7,1043.0
9188,v6,2026-06-13,9,261.0
9189,d1,2026-06-13,11,759.0
9190,d2,2026-06-13,7,1743.0
9191,d3,2026-06-13,5,895.0
9192,d4,2026-06-13,10,990.0
9193,d5,2026-06-13,5,1245.0
9194,b1,2026-06-13,7,1393.0
9195,b2,2026-06-13,5,1245.0
9196,b3,2026-06-13,7,1393.0
9197,b4,2026-06-13,4,2396.0
9198,b5,2026-06-13,5,1495.0
9199,bv1,2026-06-13,17,2533.0
9200,bv2,2026-06-13,12,2988.0
9201,bv3,2026-06-13,10,1990.0
9202,bv4,2026-06-13,12,4188.0
9203,s1,2026-06-13,7,2793.0
9204,s2,2026-06-13,11,2739.0
9205,s3,2026-06-13,14,1386.0
9206,s4,2026-06-13,10,2990.0
9207,s5,2026-06-13,12,2388.0
9208,f1,2026-06-14,14,3486.0
9209,f2,2026-06-14,14,686.0
9210,f3,2026-06-14,17,2533.0
9211,f4,2026-06-14,12,2388.0
9212,f5,2026-06-14,19,1881.0
9213,f6,2026-06-14,9,1611.0
9214,v1,2026-06-14,8,712.0
9215,v2,2026-06-14,8,392.0
9216,v3,2026-06-14,7,553.0
9217,v4,2026-06-14,12,468.0
9218,v5,2026-06-14,7,1043.0
9219,v6,2026-06-14,7,203.0
9220,d1,2026-06-14,10,690.0
9221,d2,2026-06-14,7,1743.0
9222,d3,2026-06-14,4,716.0
9223,d4,2026-06-14,7,693.0
9224,d5,2026-06-14,6,1494.0
9225,b1,2026-06-14,7,1393.0
9226,b2,2026-06-14,5,1245.0
9227,b3,2026-06-14,7,1393.0
9228,b4,2026-06-14,3,1797.0
9229,b5,2026-06-14,6,1794.0
9230,bv1,2026-06-14,12,1788.0
9231,bv2,2026-06-14,16,3984.0
9232,bv3,2026-06-14,13,2587.0
9233,bv4,2026-06-14,11,3839.0
9234,s1,2026-06-14,5,1995.0
9235,s2,2026-06-14,11,2739.0
9236,s3,2026-06-14,11,1089.0
9237,s4,2026-06-14,9,2691.0
9238,s5,2026-06-14,12,2388.0
9239,f1,2026-06-15,6,1494.0
9240,f2,2026-06-15,7,343.0
9241,f3,2026-06-15,7,1043.0
9242,f4,2026-06-15,9,1791.0
9243,f5,2026-06-15,8,792.0
9244,f6,2026-06-15,6,1074.0
9245,v1,2026-06-15,5,445.0
9246,v2,2026-06-15,6,294.0
9247,v3,2026-06-15,5,395.0
9248,v4,2026-06-15,4,156.0
9249,v5,2026-06-15,2,298.0
9250,v6,2026-06-15,4,116.0
9251,d1,2026-06-15,4,276.0
9252,d2,2026-06-15,2,498.0
9253,d3,2026-06-15,3,537.0
9254,d4,2026-06-15,4,396.0
9255,d5,2026-06-15,2,498.0
9256,b1,2026-06-15,4,796.0
9257,b2,2026-06-15,4,996.0
9258,b3,2026-06-15,4,796.0
9259,b4,2026-06-15,1,599.0
9260,b5,2026-06-15,3,897.0
9261,bv1,2026-06-15,6,894.0
9262,bv2,2026-06-15,5,1245.0
9263,bv3,2026-06-15,5,995.0
9264,bv4,2026-06-15,7,2443.0
9265,s1,2026-06-15,4,1596.0
9266,s2,2026-06-15,5,1245.0
9267,s3,2026-06-15,4,396.0
9268,s4,2026-06-15,3,897.0
9269,s5,2026-06-15,4,796.0
9270,f1,2026-06-16,8,1992.0
9271,f2,2026-06-16,11,539.0
9272,f3,2026-06-16,7,1043.0
9273,f4,2026-06-16,7,1393.0
9274,f5,2026-06-16,7,693.0
9275,f6,2026-06-16,5,895.0
9276,v1,2026-06-16,5,445.0
9277,v2,2026-06-16,6,294.0
9278,v3,2026-06-16,4,316.0
9279,v4,2026-06-16,6,234.0
9280,v5,2026-06-16,4,596.0
9281,v6,2026-06-16,4,116.0
9282,d1,2026-06-16,5,345.0
9283,d2,2026-06-16,3,747.0
9284,d3,2026-06-16,4,716.0
9285,d4,2026-06-16,5,495.0
9286,d5,2026-06-16,5,1245.0
9287,b1,2026-06-16,5,995.0
9288,b2,2026-06-16,4,996.0
9289,b3,2026-06-16,4,796.0
9290,b4,2026-06-16,3,1797.0
9291,b5,2026-06-16,3,897.0
9292,bv1,2026-06-16,9,1341.0
9293,bv2,2026-06-16,9,2241.0
9294,bv3,2026-06-16,7,1393.0
9295,bv4,2026-06-16,6,2094.0
9296,s1,2026-06-16,3,1197.0
9297,s2,2026-06-16,6,1494.0
9298,s3,2026-06-16,5,495.0
9299,s4,2026-06-16,3,897.0
9300,s5,2026-06-16,7,1393.0
9301,f1,2026-06-17,7,1743.0
9302,f2,2026-06-17,8,392.0
9303,f3,2026-06-17,10,1490.0
9304,f4,2026-06-17,9,1791.0
9305,f5,2026-06-17,12,1188.0
9306,f6,2026-06-17,6,1074.0
9307,v1,2026-06-17,7,623.0
9308,v2,2026-06-17,6,294.0
9309,v3,2026-06-17,4,316.0
9310,v4,2026-06-17,7,273.0
9311,v5,2026-06-17,4,596.0
9312,v6,2026-06-17,5,145.0
9313,d1,2026-06-17,6,414.0
9314,d2,2026-06-17,4,996.0
9315,d3,2026-06-17,4,716.0
9316,d4,2026-06-17,8,792.0
9317,d5,2026-06-17,4,996.0
9318,b1,2026-06-17,5,995.0
9319,b2,2026-06-17,6,1494.0
9320,b3,2026-06-17,5,995.0
9321,b4,2026-06-17,2,1198.0
9322,b5,2026-06-17,3,897.0
9323,bv1,2026-06-17,9,1341.0
9324,bv2,2026-06-17,7,1743.0
9325,bv3,2026-06-17,5,995.0
9326,bv4,2026-06-17,7,2443.0
9327,s1,2026-06-17,5,1995.0
9328,s2,2026-06-17,5,1245.0
9329,s3,2026-06-17,9,891.0
9330,s4,2026-06-17,6,1794.0
9331,s5,2026-06-17,8,1592.0
9332,f1,2026-06-18,7,1743.0
9333,f2,2026-06-18,12,588.0
9334,f3,2026-06-18,9,1341.0
9335,f4,2026-06-18,13,2587.0
9336,f5,2026-06-18,9,891.0
9337,f6,2026-06-18,9,1611.0
9338,v1,2026-06-18,7,623.0
9339,v2,2026-06-18,6,294.0
9340,v3,2026-06-18,6,474.0
9341,v4,2026-06-18,6,234.0
9342,v5,2026-06-18,6,894.0
9343,v6,2026-06-18,5,145.0
9344,d1,2026-06-18,6,414.0
9345,d2,2026-06-18,6,1494.0
9346,d3,2026-06-18,5,895.0
9347,d4,2026-06-18,7,693.0
9348,d5,2026-06-18,6,1494.0
9349,b1,2026-06-18,7,1393.0
9350,b2,2026-06-18,4,996.0
9351,b3,2026-06-18,5,995.0
9352,b4,2026-06-18,3,1797.0
9353,b5,2026-06-18,4,1196.0
9354,bv1,2026-06-18,9,1341.0
9355,bv2,2026-06-18,12,2988.0
9356,bv3,2026-06-18,7,1393.0
9357,bv4,2026-06-18,6,2094.0
9358,s1,2026-06-18,4,1596.0
9359,s2,2026-06-18,10,2490.0
9360,s3,2026-06-18,10,990.0
9361,s4,2026-06-18,4,1196.0
9362,s5,2026-06-18,10,1990.0
9363,f1,2026-06-19,13,3237.0
9364,f2,2026-06-19,13,637.0
9365,f3,2026-06-19,13,1937.0
9366,f4,2026-06-19,14,2786.0
9367,f5,2026-06-19,11,1089.0
9368,f6,2026-06-19,6,1074.0
9369,v1,2026-06-19,7,623.0
9370,v2,2026-06-19,8,392.0
9371,v3,2026-06-19,6,474.0
9372,v4,2026-06-19,9,351.0
9373,v5,2026-06-19,4,596.0
9374,v6,2026-06-19,9,261.0
9375,d1,2026-06-19,6,414.0
9376,d2,2026-06-19,6,1494.0
9377,d3,2026-06-19,4,716.0
9378,d4,2026-06-19,7,693.0
9379,d5,2026-06-19,5,1245.0
9380,b1,2026-06-19,6,1194.0
9381,b2,2026-06-19,5,1245.0
9382,b3,2026-06-19,4,796.0
9383,b4,2026-06-19,3,1797.0
9384,b5,2026-06-19,3,897.0
9385,bv1,2026-06-19,13,1937.0
9386,bv2,2026-06-19,8,1992.0
9387,bv3,2026-06-19,8,1592.0
9388,bv4,2026-06-19,9,3141.0
9389,s1,2026-06-19,7,2793.0
9390,s2,2026-06-19,7,1743.0
9391,s3,2026-06-19,10,990.0
9392,s4,2026-06-19,7,2093.0
9393,s5,2026-06-19,8,1592.0
9394,f1,2026-06-20,12,2988.0
9395,f2,2026-06-20,15,735.0
9396,f3,2026-06-20,15,2235.0
9397,f4,2026-06-20,11,2189.0
9398,f5,2026-06-20,21,2079.0
9399,f6,2026-06-20,8,1432.0
9400,v1,2026-06-20,6,534.0
9401,v2,2026-06-20,11,539.0
9402,v3,2026-06-20,8,632.0
9403,v4,2026-06-20,12,468.0
9404,v5,2026-06-20,5,745.0
9405,v6,2026-06-20,11,319.0
9406,d1,2026-06-20,11,759.0
9407,d2,2026-06-20,6,1494.0
9408,d3,2026-06-20,8,1432.0
9409,d4,2026-06-20,9,891.0
9410,d5,2026-06-20,5,1245.0
9411,b1,2026-06-20,9,1791.0
9412,b2,2026-06-20,9,2241.0
9413,b3,2026-06-20,6,1194.0
9414,b4,2026-06-20,4,2396.0
9415,b5,2026-06-20,4,1196.0
9416,bv1,2026-06-20,17,2533.0
9417,bv2,2026-06-20,11,2739.0
9418,bv3,2026-06-20,9,1791.0
9419,bv4,2026-06-20,9,3141.0
9420,s1,2026-06-20,9,3591.0
9421,s2,2026-06-20,14,3486.0
9422,s3,2026-06-20,8,792.0
9423,s4,2026-06-20,7,2093.0
9424,s5,2026-06-20,12,2388.0
9425,f1,2026-06-21,14,3486.0
9426,f2,2026-06-21,16,784.0
9427,f3,2026-06-21,11,1639.0
9428,f4,2026-06-21,17,3383.0
9429,f5,2026-06-21,16,1584.0
9430,f6,2026-06-21,11,1969.0
9431,v1,2026-06-21,9,801.0
9432,v2,2026-06-21,11,539.0
9433,v3,2026-06-21,6,474.0
9434,v4,2026-06-21,11,429.0
9435,v5,2026-06-21,5,745.0
9436,v6,2026-06-21,6,174.0
9437,d1,2026-06-21,6,414.0
9438,d2,2026-06-21,7,1743.0
9439,d3,2026-06-21,7,1253.0
9440,d4,2026-06-21,11,1089.0
9441,d5,2026-06-21,5,1245.0
9442,b1,2026-06-21,7,1393.0
9443,b2,2026-06-21,5,1245.0
9444,b3,2026-06-21,5,995.0
9445,b4,2026-06-21,4,2396.0
9446,b5,2026-06-21,5,1495.0
9447,bv1,2026-06-21,10,1490.0
9448,bv2,2026-06-21,13,3237.0
9449,bv3,2026-06-21,10,1990.0
9450,bv4,2026-06-21,14,4886.0
9451,s1,2026-06-21,7,2793.0
9452,s2,2026-06-21,12,2988.0
9453,s3,2026-06-21,12,1188.0
9454,s4,2026-06-21,6,1794.0
9455,s5,2026-06-21,13,2587.0
9456,f1,2026-06-22,7,1743.0
9457,f2,2026-06-22,7,343.0
9458,f3,2026-06-22,7,1043.0
9459,f4,2026-06-22,9,1791.0
9460,f5,2026-06-22,9,891.0
9461,f6,2026-06-22,7,1253.0
9462,v1,2026-06-22,4,356.0
9463,v2,2026-06-22,5,245.0
9464,v3,2026-06-22,3,237.0
9465,v4,2026-06-22,6,234.0
9466,v5,2026-06-22,4,596.0
9467,v6,2026-06-22,6,174.0
9468,d1,2026-06-22,4,276.0
9469,d2,2026-06-22,3,747.0
9470,d3,2026-06-22,3,537.0
9471,d4,2026-06-22,6,594.0
9472,d5,2026-06-22,2,498.0
9473,b1,2026-06-22,5,995.0
9474,b2,2026-06-22,4,996.0
9475,b3,2026-06-22,4,796.0
9476,b4,2026-06-22,2,1198.0
9477,b5,2026-06-22,2,598.0
9478,bv1,2026-06-22,8,1192.0
9479,bv2,2026-06-22,8,1992.0
9480,bv3,2026-06-22,6,1194.0
9481,bv4,2026-06-22,7,2443.0
9482,s1,2026-06-22,3,1197.0
9483,s2,2026-06-22,4,996.0
9484,s3,2026-06-22,5,495.0
9485,s4,2026-06-22,5,1495.0
9486,s5,2026-06-22,4,796.0
9487,f1,2026-06-23,9,2241.0
9488,f2,2026-06-23,9,441.0
9489,f3,2026-06-23,9,1341.0
9490,f4,2026-06-23,8,1592.0
9491,f5,2026-06-23,10,990.0
9492,f6,2026-06-23,5,895.0
9493,v1,2026-06-23,3,267.0
9494,v2,2026-06-23,5,245.0
9495,v3,2026-06-23,5,395.0
9496,v4,2026-06-23,5,195.0
9497,v5,2026-06-23,3,447.0
9498,v6,2026-06-23,6,174.0
9499,d1,2026-06-23,6,414.0
9500,d2,2026-06-23,4,996.0
9501,d3,2026-06-23,3,537.0
9502,d4,2026-06-23,4,396.0
9503,d5,2026-06-23,5,1245.0
9504,b1,2026-06-23,3,597.0
9505,b2,2026-06-23,4,996.0
9506,b3,2026-06-23,3,597.0
9507,b4,2026-06-23,3,1797.0
9508,b5,2026-06-23,3,897.0
9509,bv1,2026-06-23,10,1490.0
9510,bv2,2026-06-23,9,2241.0
9511,bv3,2026-06-23,5,995.0
9512,bv4,2026-06-23,8,2792.0
9513,s1,2026-06-23,3,1197.0
9514,s2,2026-06-23,5,1245.0
9515,s3,2026-06-23,7,693.0
9516,s4,2026-06-23,6,1794.0
9517,s5,2026-06-23,7,1393.0
9518,f1,2026-06-24,9,2241.0
9519,f2,2026-06-24,7,343.0
9520,f3,2026-06-24,8,1192.0
9521,f4,2026-06-24,11,2189.0
9522,f5,2026-06-24,12,1188.0
9523,f6,2026-06-24,9,1611.0
9524,v1,2026-06-24,5,445.0
9525,v2,2026-06-24,7,343.0
9526,v3,2026-06-24,6,474.0
9527,v4,2026-06-24,5,195.0
9528,v5,2026-06-24,3,447.0
9529,v6,2026-06-24,4,116.0
9530,d1,2026-06-24,7,483.0
9531,d2,2026-06-24,5,1245.0
9532,d3,2026-06-24,4,716.0
9533,d4,2026-06-24,5,495.0
9534,d5,2026-06-24,4,996.0
9535,b1,2026-06-24,6,1194.0
9536,b2,2026-06-24,3,747.0
9537,b3,2026-06-24,3,597.0
9538,b4,2026-06-24,3,1797.0
9539,b5,2026-06-24,3,897.0
9540,bv1,2026-06-24,8,1192.0
9541,bv2,2026-06-24,6,1494.0
9542,bv3,2026-06-24,5,995.0
9543,bv4,2026-06-24,8,2792.0
9544,s1,2026-06-24,4,1596.0
9545,s2,2026-06-24,5,1245.0
9546,s3,2026-06-24,9,891.0
9547,s4,2026-06-24,5,1495.0
9548,s5,2026-06-24,6,1194.0
9549,f1,2026-06-25,7,1743.0
9550,f2,2026-06-25,12,588.0
9551,f3,2026-06-25,11,1639.0
9552,f4,2026-06-25,11,2189.0
9553,f5,2026-06-25,14,1386.0
9554,f6,2026-06-25,9,1611.0
9555,v1,2026-06-25,7,623.0
9556,v2,2026-06-25,6,294.0
9557,v3,2026-06-25,7,553.0
9558,v4,2026-06-25,8,312.0
9559,v5,2026-06-25,3,447.0
9560,v6,2026-06-25,8,232.0
9561,d1,2026-06-25,7,483.0
9562,d2,2026-06-25,6,1494.0
9563,d3,2026-06-25,4,716.0
9564,d4,2026-06-25,8,792.0
9565,d5,2026-06-25,6,1494.0
9566,b1,2026-06-25,6,1194.0
9567,b2,2026-06-25,5,1245.0
9568,b3,2026-06-25,4,796.0
9569,b4,2026-06-25,3,1797.0
9570,b5,2026-06-25,4,1196.0
9571,bv1,2026-06-25,8,1192.0
9572,bv2,2026-06-25,12,2988.0
9573,bv3,2026-06-25,9,1791.0
9574,bv4,2026-06-25,8,2792.0
9575,s1,2026-06-25,5,1995.0
9576,s2,2026-06-25,9,2241.0
9577,s3,2026-06-25,6,594.0
9578,s4,2026-06-25,7,2093.0
9579,s5,2026-06-25,9,1791.0
9580,f1,2026-06-26,11,2739.0
9581,f2,2026-06-26,9,441.0
9582,f3,2026-06-26,12,1788.0
9583,f4,2026-06-26,12,2388.0
9584,f5,2026-06-26,15,1485.0
9585,f6,2026-06-26,10,1790.0
9586,v1,2026-06-26,5,445.0
9587,v2,2026-06-26,5,245.0
9588,v3,2026-06-26,5,395.0
9589,v4,2026-06-26,9,351.0
9590,v5,2026-06-26,4,596.0
9591,v6,2026-06-26,10,290.0
9592,d1,2026-06-26,8,552.0
9593,d2,2026-06-26,6,1494.0
9594,d3,2026-06-26,5,895.0
9595,d4,2026-06-26,5,495.0
9596,d5,2026-06-26,5,1245.0
9597,b1,2026-06-26,7,1393.0
9598,b2,2026-06-26,7,1743.0
9599,b3,2026-06-26,4,796.0
9600,b4,2026-06-26,3,1797.0
9601,b5,2026-06-26,5,1495.0
9602,bv1,2026-06-26,10,1490.0
9603,bv2,2026-06-26,13,3237.0
9604,bv3,2026-06-26,7,1393.0
9605,bv4,2026-06-26,12,4188.0
9606,s1,2026-06-26,7,2793.0
9607,s2,2026-06-26,7,1743.0
9608,s3,2026-06-26,9,891.0
9609,s4,2026-06-26,7,2093.0
9610,s5,2026-06-26,7,1393.0
9611,f1,2026-06-27,10,2490.0
9612,f2,2026-06-27,15,735.0
9613,f3,2026-06-27,14,2086.0
9614,f4,2026-06-27,16,3184.0
9615,f5,2026-06-27,15,1485.0
9616,f6,2026-06-27,9,1611.0
9617,v1,2026-06-27,9,801.0
9618,v2,2026-06-27,8,392.0
9619,v3,2026-06-27,8,632.0
9620,v4,2026-06-27,9,351.0
9621,v5,2026-06-27,7,1043.0
9622,v6,2026-06-27,12,348.0
9623,d1,2026-06-27,9,621.0
9624,d2,2026-06-27,7,1743.0
9625,d3,2026-06-27,5,895.0
9626,d4,2026-06-27,12,1188.0
9627,d5,2026-06-27,5,1245.0
9628,b1,2026-06-27,10,1990.0
9629,b2,2026-06-27,9,2241.0
9630,b3,2026-06-27,5,995.0
9631,b4,2026-06-27,4,2396.0
9632,b5,2026-06-27,6,1794.0
9633,bv1,2026-06-27,18,2682.0
9634,bv2,2026-06-27,11,2739.0
9635,bv3,2026-06-27,11,2189.0
9636,bv4,2026-06-27,12,4188.0
9637,s1,2026-06-27,8,3192.0
9638,s2,2026-06-27,8,1992.0
9639,s3,2026-06-27,14,1386.0
9640,s4,2026-06-27,10,2990.0
9641,s5,2026-06-27,10,1990.0
9642,f1,2026-06-28,11,2739.0
9643,f2,2026-06-28,16,784.0
9644,f3,2026-06-28,17,2533.0
9645,f4,2026-06-28,11,2189.0
9646,f5,2026-06-28,12,1188.0
9647,f6,2026-06-28,13,2327.0
9648,v1,2026-06-28,6,534.0
9649,v2,2026-06-28,8,392.0
9650,v3,2026-06-28,8,632.0
9651,v4,2026-06-28,10,390.0
9652,v5,2026-06-28,5,745.0
9653,v6,2026-06-28,9,261.0
9654,d1,2026-06-28,8,552.0
9655,d2,2026-06-28,6,1494.0
9656,d3,2026-06-28,8,1432.0
9657,d4,2026-06-28,11,1089.0
9658,d5,2026-06-28,7,1743.0
9659,b1,2026-06-28,7,1393.0
9660,b2,2026-06-28,8,1992.0
9661,b3,2026-06-28,5,995.0
9662,b4,2026-06-28,3,1797.0
9663,b5,2026-06-28,5,1495.0
9664,bv1,2026-06-28,15,2235.0
9665,bv2,2026-06-28,16,3984.0
9666,bv3,2026-06-28,11,2189.0
9667,bv4,2026-06-28,11,3839.0
9668,s1,2026-06-28,6,2394.0
9669,s2,2026-06-28,11,2739.0
9670,s3,2026-06-28,9,891.0
9671,s4,2026-06-28,6,1794.0
9672,s5,2026-06-28,12,2388.0
9673,f1,2026-06-29,5,1245.0
9674,f2,2026-06-29,9,441.0
9675,f3,2026-06-29,5,745.0
9676,f4,2026-06-29,7,1393.0
9677,f5,2026-06-29,9,891.0
9678,f6,2026-06-29,5,895.0
9679,v1,2026-06-29,4,356.0
9680,v2,2026-06-29,4,196.0
9681,v3,2026-06-29,3,237.0
9682,v4,2026-06-29,6,234.0
9683,v5,2026-06-29,3,447.0
9684,v6,2026-06-29,4,116.0
9685,d1,2026-06-29,5,345.0
9686,d2,2026-06-29,3,747.0
9687,d3,2026-06-29,3,537.0
9688,d4,2026-06-29,5,495.0
9689,d5,2026-06-29,3,747.0
9690,b1,2026-06-29,3,597.0
9691,b2,2026-06-29,3,747.0
9692,b3,2026-06-29,3,597.0
9693,b4,2026-06-29,2,1198.0
9694,b5,2026-06-29,3,897.0
9695,bv1,2026-06-29,8,1192.0
9696,bv2,2026-06-29,7,1743.0
9697,bv3,2026-06-29,5,995.0
9698,bv4,2026-06-29,7,2443.0
9699,s1,2026-06-29,3,1197.0
9700,s2,2026-06-29,4,996.0
9701,s3,2026-06-29,6,594.0
9702,s4,2026-06-29,5,1495.0
9703,s5,2026-06-29,6,1194.0
9704,f1,2026-06-30,6,1494.0
9705,f2,2026-06-30,10,490.0
9706,f3,2026-06-30,6,894.0
9707,f4,2026-06-30,11,2189.0
9708,f5,2026-06-30,11,1089.0
9709,f6,2026-06-30,6,1074.0
9710,v1,2026-06-30,5,445.0
9711,v2,2026-06-30,6,294.0
9712,v3,2026-06-30,5,395.0
9713,v4,2026-06-30,7,273.0
9714,v5,2026-06-30,4,596.0
9715,v6,2026-06-30,5,145.0
9716,d1,2026-06-30,5,345.0
9717,d2,2026-06-30,3,747.0
9718,d3,2026-06-30,4,716.0
9719,d4,2026-06-30,5,495.0
9720,d5,2026-06-30,5,1245.0
9721,b1,2026-06-30,3,597.0
9722,b2,2026-06-30,5,1245.0
9723,b3,2026-06-30,3,597.0
9724,b4,2026-06-30,2,1198.0
9725,b5,2026-06-30,3,897.0
9726,bv1,2026-06-30,8,1192.0
9727,bv2,2026-06-30,7,1743.0
9728,bv3,2026-06-30,8,1592.0
9729,bv4,2026-06-30,8,2792.0
9730,s1,2026-06-30,5,1995.0
9731,s2,2026-06-30,5,1245.0
9732,s3,2026-06-30,7,693.0
9733,s4,2026-06-30,6,1794.0
9734,s5,2026-06-30,6,1194.0
9735,f1,2026-07-01,6,1494.0
9736,f2,2026-07-01,6,294.0
9737,f3,2026-07-01,8,1192.0
9738,f4,2026-07-01,7,1393.0
9739,f5,2026-07-01,9,891.0
9740,f6,2026-07-01,6,1074.0
9741,v1,2026-07-01,4,356.0
9742,v2,2026-07-01,4,196.0
9743,v3,2026-07-01,6,474.0
9744,v4,2026-07-01,6,234.0
9745,v5,2026-07-01,3,447.0
9746,v6,2026-07-01,6,174.0
9747,d1,2026-07-01,5,345.0
9748,d2,2026-07-01,4,996.0
9749,d3,2026-07-01,4,716.0
9750,d4,2026-07-01,5,495.0
9751,d5,2026-07-01,4,996.0
9752,b1,2026-07-01,6,1194.0
9753,b2,2026-07-01,4,996.0
9754,b3,2026-07-01,5,995.0
9755,b4,2026-07-01,3,1797.0
9756,b5,2026-07-01,3,897.0
9757,bv1,2026-07-01,10,1490.0
9758,bv2,2026-07-01,8,1992.0
9759,bv3,2026-07-01,8,1592.0
9760,bv4,2026-07-01,7,2443.0
9761,s1,2026-07-01,3,1197.0
9762,s2,2026-07-01,8,1992.0
9763,s3,2026-07-01,8,792.0
9764,s4,2026-07-01,6,1794.0
9765,s5,2026-07-01,7,1393.0
9766,f1,2026-07-02,5,1245.0
9767,f2,2026-07-02,7,343.0
9768,f3,2026-07-02,8,1192.0
9769,f4,2026-07-02,7,1393.0
9770,f5,2026-07-02,10,990.0
9771,f6,2026-07-02,5,895.0
9772,v1,2026-07-02,5,445.0
9773,v2,2026-07-02,6,294.0
9774,v3,2026-07-02,6,474.0
9775,v4,2026-07-02,5,195.0
9776,v5,2026-07-02,3,447.0
9777,v6,2026-07-02,7,203.0
9778,d1,2026-07-02,6,414.0
9779,d2,2026-07-02,4,996.0
9780,d3,2026-07-02,6,1074.0
9781,d4,2026-07-02,6,594.0
9782,d5,2026-07-02,5,1245.0
9783,b1,2026-07-02,6,1194.0
9784,b2,2026-07-02,5,1245.0
9785,b3,2026-07-02,6,1194.0
9786,b4,2026-07-02,3,1797.0
9787,b5,2026-07-02,6,1794.0
9788,bv1,2026-07-02,10,1490.0
9789,bv2,2026-07-02,9,2241.0
9790,bv3,2026-07-02,8,1592.0
9791,bv4,2026-07-02,7,2443.0
9792,s1,2026-07-02,4,1596.0
9793,s2,2026-07-02,7,1743.0
9794,s3,2026-07-02,6,594.0
9795,s4,2026-07-02,6,1794.0
9796,s5,2026-07-02,9,1791.0
9797,f1,2026-07-03,10,2490.0
9798,f2,2026-07-03,9,441.0
9799,f3,2026-07-03,8,1192.0
9800,f4,2026-07-03,6,1194.0
9801,f5,2026-07-03,12,1188.0
9802,f6,2026-07-03,8,1432.0
9803,v1,2026-07-03,8,712.0
9804,v2,2026-07-03,8,392.0
9805,v3,2026-07-03,4,316.0
9806,v4,2026-07-03,6,234.0
9807,v5,2026-07-03,4,596.0
9808,v6,2026-07-03,10,290.0
9809,d1,2026-07-03,7,483.0
9810,d2,2026-07-03,5,1245.0
9811,d3,2026-07-03,6,1074.0
9812,d4,2026-07-03,7,693.0
9813,d5,2026-07-03,5,1245.0
9814,b1,2026-07-03,7,1393.0
9815,b2,2026-07-03,5,1245.0
9816,b3,2026-07-03,5,995.0
9817,b4,2026-07-03,3,1797.0
9818,b5,2026-07-03,6,1794.0
9819,bv1,2026-07-03,8,1192.0
9820,bv2,2026-07-03,11,2739.0
9821,bv3,2026-07-03,10,1990.0
